ActivityCode,ActivityName,Provider,Active,ActivityDescription,Language,EstimatedDuration,EstimatedCredits,MaxScore,QuestionText,QuestionID,RandomiseQuestions,AllowUserToReview,Topic,SectionName
Practical Problem Solving_Develop Countermeasures _Library,PRACTICAL PROBLEM SOLVING: 17Q_Step 5 Develop Countermeasures Quiz (Gemba),Assessment,1,How to develop countermeasures and conduct brainstorming sessions the correct way.,en-us,600,,80,"Said, �Without standards, there can be no kaizen.�",334,1,1,Concur,Practical Problem Solving_Develop Countermeasures _Library
Practical Problem Solving_Evaluate Process and Results_Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 7 Evaluate Process and Results Quiz (Gemba),Assessment,1,How to determine if your countermeasures were successful after they have been implemented.,en-us,600,,80,Which are the benefits of standardization? Select all that apply.,335,1,1,Cloud Development,Practical Problem Solving_Evaluate Process and Results_Library
Practical Problem Solving_Evaluate Process and Results_Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 7 Evaluate Process and Results Quiz (Gemba),Assessment,1,How to determine if your countermeasures were successful after they have been implemented.,en-us,600,,80,Which is not one of the 4M mentioned in the module?,337,1,1,Cloud Development,Practical Problem Solving_Evaluate Process and Results_Library
Practical Problem Solving_Evaluate Process and Results_Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 7 Evaluate Process and Results Quiz (Gemba),Assessment,1,How to determine if your countermeasures were successful after they have been implemented.,en-us,600,,80,"Prior to implementing Standard Work, organizations must adopt a __________ culture ensuring all associates are empowered to make improvements to existing standards.",338,1,1,Cloud Development,Practical Problem Solving_Evaluate Process and Results_Library
Practical Problem Solving_Evaluate Process and Results_Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 7 Evaluate Process and Results Quiz (Gemba),Assessment,1,How to determine if your countermeasures were successful after they have been implemented.,en-us,600,,80,Which is NOT one of the 3 elements of Standard Work?,343,1,1,Cloud Development,Practical Problem Solving_Evaluate Process and Results_Library
Practical Problem Solving_Evaluate Process and Results_Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 7 Evaluate Process and Results Quiz (Gemba),Assessment,1,How to determine if your countermeasures were successful after they have been implemented.,en-us,600,,80,How do you calculate takt time?,344,1,1,Cloud Development,Practical Problem Solving_Evaluate Process and Results_Library
Practical Problem Solving_Fishbone Diagram Explained_Library,PRACTICAL PROBLEM SOLVING: 13Q_Fishbone Diagram Explained Quiz (Gemba),Assessment,1,What the fishbone diagram is as well as how to create one.,en-us,600,,80,"Given a net available time to work is 480 minutes per day and a customer demand of 240 units, takt time is __________.",345,1,1,Codecademy,Practical Problem Solving_Fishbone Diagram Explained_Library
Practical Problem Solving_Fishbone Diagram Explained_Library,PRACTICAL PROBLEM SOLVING: 13Q_Fishbone Diagram Explained Quiz (Gemba),Assessment,1,What the fishbone diagram is as well as how to create one.,en-us,600,,80,"Assuming all process cycle times are less than takt time, Standard WIP will typically be how many pieces per process?",347,1,1,Codecademy,Practical Problem Solving_Fishbone Diagram Explained_Library
Practical Problem Solving_Fishbone Diagram Explained_Library,PRACTICAL PROBLEM SOLVING: 13Q_Fishbone Diagram Explained Quiz (Gemba),Assessment,1,What the fishbone diagram is as well as how to create one.,en-us,600,,80,"The Process Capacity Table helps us identify potential problems or unstable elements of the first 3M, especially the __________ category.",349,1,1,Codecademy,Practical Problem Solving_Fishbone Diagram Explained_Library
Practical Problem Solving_Fishbone Diagram Explained_Library,PRACTICAL PROBLEM SOLVING: 13Q_Fishbone Diagram Explained Quiz (Gemba),Assessment,1,What the fishbone diagram is as well as how to create one.,en-us,600,,80,Which does not describe the benefits of a Standard Work Combination Sheet?,353,1,1,Codecademy,Practical Problem Solving_Fishbone Diagram Explained_Library
Practical Problem Solving_Fishbone Diagram Explained_Library,PRACTICAL PROBLEM SOLVING: 13Q_Fishbone Diagram Explained Quiz (Gemba),Assessment,1,What the fishbone diagram is as well as how to create one.,en-us,600,,80,Which are true statements regarding the Standard Work Sheet? Select all that apply.,356,1,1,Codecademy,Practical Problem Solving_Fishbone Diagram Explained_Library
Practical Problem Solving_PDCA _Library,PRACTICAL PROBLEM SOLVING: 02Q_PDCA Quiz (Gemba)_Library,Assessment,1,The PDCA problem solving process.,en-us,600,,80,Which are true statements related to the Standard Work Instruction Sheet?,359,1,1,Cloud Practitioner,Practical Problem Solving_PDCA _Library
Practical Problem Solving_PDCA _Library,PRACTICAL PROBLEM SOLVING: 02Q_PDCA Quiz (Gemba)_Library,Assessment,1,The PDCA problem solving process.,en-us,600,,80,"If takt time is 300 seconds per piece and a machines automatic cycle time is 600 seconds, what is the Standard WIP needed for this machine?",363,1,1,Cloud Practitioner,Practical Problem Solving_PDCA _Library
Practical Problem Solving_PDCA _Library,PRACTICAL PROBLEM SOLVING: 02Q_PDCA Quiz (Gemba)_Library,Assessment,1,The PDCA problem solving process.,en-us,600,,80,"If takt time is 300 seconds and the sum of operator manual cycle time is 600 seconds, what is the optimal crew size?",364,1,1,Cloud Practitioner,Practical Problem Solving_PDCA _Library
Practical Problem Solving_PDCA _Library,PRACTICAL PROBLEM SOLVING: 02Q_PDCA Quiz (Gemba)_Library,Assessment,1,The PDCA problem solving process.,en-us,600,,80,Standard WIP is the ____________ amount of work in process necessary to keep the process flowing smoothly.,365,1,1,Cloud Practitioner,Practical Problem Solving_PDCA _Library
Practical Problem Solving_PDCA _Library,PRACTICAL PROBLEM SOLVING: 02Q_PDCA Quiz (Gemba)_Library,Assessment,1,The PDCA problem solving process.,en-us,600,,80,Takt Time _________________________.,366,1,1,Cloud Practitioner,Practical Problem Solving_PDCA _Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,Cycle Time ___________________________.,367,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,Production Lead Time ____________________.,368,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,Standard Work Lead Time ______________________.,369,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,"Whenever a person is needed to do a job, for example to load a part or operate a machine, we�re dealing with ___________ cycle time.",370,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,"Given a total Standard WIP of 20 pieces and a Takt Time of 30 seconds, the Standard Work Lead Time is:",372,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_PPS Overview_Library,PRACTICAL PROBLEM SOLVING: 01Q_PPS Overview Quiz (Gemba),Assessment,1,The 8 steps to Practical Problem Solving.,en-us,600,,80,Which direction should cycle times be documented on a Time Observation Sheet?,374,1,1,Compliance,Practical Problem Solving_PPS Overview_Library
Practical Problem Solving_See Countermeasures Through_Library,PRACTICAL PROBLEM SOLVING: 18Q_Step 6 See Countermeasures Through Quiz (Gemba),Assessment,1,"How to implement countermeasures, even in the face of resistance.",en-us,600,,80,"In order to have statistically valid results, how many cycle time cycles should be captured?",375,1,1,Crisis Management,Practical Problem Solving_See Countermeasures Through_Library
Practical Problem Solving_See Countermeasures Through_Library,PRACTICAL PROBLEM SOLVING: 18Q_Step 6 See Countermeasures Through Quiz (Gemba),Assessment,1,"How to implement countermeasures, even in the face of resistance.",en-us,600,,80,These types of tools can be used to define non repetitive transactional Standard Work. (select all that apply),378,1,1,Crisis Management,Practical Problem Solving_See Countermeasures Through_Library
Practical Problem Solving_See Countermeasures Through_Library,PRACTICAL PROBLEM SOLVING: 18Q_Step 6 See Countermeasures Through Quiz (Gemba),Assessment,1,"How to implement countermeasures, even in the face of resistance.",en-us,600,,80,The true purpose of Standard Work is to ensure all associates are able to perform their work _______________. Select all that apply.,379,1,1,Crisis Management,Practical Problem Solving_See Countermeasures Through_Library
Practical Problem Solving_See Countermeasures Through_Library,PRACTICAL PROBLEM SOLVING: 18Q_Step 6 See Countermeasures Through Quiz (Gemba),Assessment,1,"How to implement countermeasures, even in the face of resistance.",en-us,600,,80,"In a batch world, what do leaders focus on?",380,1,1,Crisis Management,Practical Problem Solving_See Countermeasures Through_Library
Practical Problem Solving_See Countermeasures Through_Library,PRACTICAL PROBLEM SOLVING: 18Q_Step 6 See Countermeasures Through Quiz (Gemba),Assessment,1,"How to implement countermeasures, even in the face of resistance.",en-us,600,,80,"In a lean world, what do leaders focus on?",381,1,1,Crisis Management,Practical Problem Solving_See Countermeasures Through_Library
Practical Problem Solving_Set Target _Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 3 Set Target Quiz (Gemba),Assessment,1,How to set SMART targets.,en-us,600,,80,Select the things lean leaders must think about? Select all that apply.,382,1,1,Customer Service: Core Concepts & Methods,Practical Problem Solving_Set Target _Library
Practical Problem Solving_Set Target _Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 3 Set Target Quiz (Gemba),Assessment,1,How to set SMART targets.,en-us,600,,80,Team Leader Standard work accounts for approximately ___% of the Team Leader�s time?,386,1,1,Customer Service: Core Concepts & Methods,Practical Problem Solving_Set Target _Library
Practical Problem Solving_Set Target _Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 3 Set Target Quiz (Gemba),Assessment,1,How to set SMART targets.,en-us,600,,80,What attributes should a leader have while conducting a Gemba walk? Select all that apply.,388,1,1,Customer Service: Core Concepts & Methods,Practical Problem Solving_Set Target _Library
Practical Problem Solving_Set Target _Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 3 Set Target Quiz (Gemba),Assessment,1,How to set SMART targets.,en-us,600,,80,What is the leader�s responsibilities when it relates to visual controls? Select all that apply:,390,1,1,Customer Service: Core Concepts & Methods,Practical Problem Solving_Set Target _Library
Practical Problem Solving_Set Target _Library,PRACTICAL PROBLEM SOLVING: 11Q_Step 3 Set Target Quiz (Gemba),Assessment,1,How to set SMART targets.,en-us,600,,80,The ease at which a leader can quickly grasp the situation during a gemba walk is directly related to the __________ of visual controls.,391,1,1,Customer Service: Core Concepts & Methods,Practical Problem Solving_Set Target _Library
Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library,PRACTICAL PROBLEM SOLVING: 20Q_Step 8 Standardize Success and Learn from Failures Quiz (Gemba),Assessment,1,"Quiz what you learned: Standardize, what Yokoten and Hansei are.",en-us,600,,80,Daily �huddles� meetings should last no longer than ___ minutes?,396,1,1,Business Continuity,Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library
Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library,PRACTICAL PROBLEM SOLVING: 20Q_Step 8 Standardize Success and Learn from Failures Quiz (Gemba),Assessment,1,"Quiz what you learned: Standardize, what Yokoten and Hansei are.",en-us,600,,80,TPM stands for Total Productive ________________ .,398,1,1,Business Continuity,Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library
Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library,PRACTICAL PROBLEM SOLVING: 20Q_Step 8 Standardize Success and Learn from Failures Quiz (Gemba),Assessment,1,"Quiz what you learned: Standardize, what Yokoten and Hansei are.",en-us,600,,80,"Done correctly, TPM will (select all that apply):",399,1,1,Business Continuity,Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library
Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library,PRACTICAL PROBLEM SOLVING: 20Q_Step 8 Standardize Success and Learn from Failures Quiz (Gemba),Assessment,1,"Quiz what you learned: Standardize, what Yokoten and Hansei are.",en-us,600,,80,Which of the following is NOT a goal of TPM?,400,1,1,Business Continuity,Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library
Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library,PRACTICAL PROBLEM SOLVING: 20Q_Step 8 Standardize Success and Learn from Failures Quiz (Gemba),Assessment,1,"Quiz what you learned: Standardize, what Yokoten and Hansei are.",en-us,600,,80,OEE stands for Overall Equipment _______________ ?,402,1,1,Business Continuity,Practical Problem Solving_Step 8 Standardize Success and Learn from Failures_Library
Problem Solving - 7 Tools_7QC Overview_Library,SEVEN QUALITY CONTROL TOOLS: 01Q_7 QC Overview Quiz (Gemba),Assessment,1,What Quality Control is and what the 7QC Tools are.,en-us,600,,80,"Given Availability Loss=80%, Performance Loss=80%, and Quality Loss=80%, what is the OEE?",403,1,1,Customer Service,Problem Solving - 7 Tools_7QC Overview_Library
Problem Solving - 7 Tools_7QC Overview_Library,SEVEN QUALITY CONTROL TOOLS: 01Q_7 QC Overview Quiz (Gemba),Assessment,1,What Quality Control is and what the 7QC Tools are.,en-us,600,,80,World class OEE is approximately __________ ?,404,1,1,Customer Service,Problem Solving - 7 Tools_7QC Overview_Library
Problem Solving - 7 Tools_7QC Overview_Library,SEVEN QUALITY CONTROL TOOLS: 01Q_7 QC Overview Quiz (Gemba),Assessment,1,What Quality Control is and what the 7QC Tools are.,en-us,600,,80,Autonomous Maintenance occurs when operators and maintenance personnel ________ the responsibilities of maintaining the basic conditions of equipment.,405,1,1,Customer Service,Problem Solving - 7 Tools_7QC Overview_Library
Problem Solving - 7 Tools_7QC Overview_Library,SEVEN QUALITY CONTROL TOOLS: 01Q_7 QC Overview Quiz (Gemba),Assessment,1,What Quality Control is and what the 7QC Tools are.,en-us,600,,80,The word Kaizen literally means to __________ .,407,1,1,Customer Service,Problem Solving - 7 Tools_7QC Overview_Library
Problem Solving - 7 Tools_7QC Overview_Library,SEVEN QUALITY CONTROL TOOLS: 01Q_7 QC Overview Quiz (Gemba),Assessment,1,What Quality Control is and what the 7QC Tools are.,en-us,600,,80,Mr. Imai�s �new� Kaizen definition includes which of the following?� Select all that apply.,408,1,1,Customer Service,Problem Solving - 7 Tools_7QC Overview_Library
Problem Solving - 7 Tools_Basic Statistics_Library,SEVEN QUALITY CONTROL TOOLS: 12Q_Basic Statistics Quiz (Gemba),Assessment,1,What statistics are and how they can help us.,en-us,600,,80,"According to Mr. Imai�s definition, FSL stands for:",410,1,1,Cloud Security,Problem Solving - 7 Tools_Basic Statistics_Library
Problem Solving - 7 Tools_Basic Statistics_Library,SEVEN QUALITY CONTROL TOOLS: 12Q_Basic Statistics Quiz (Gemba),Assessment,1,What statistics are and how they can help us.,en-us,600,,80,Everything in Gemba _________ if left alone.,412,1,1,Cloud Security,Problem Solving - 7 Tools_Basic Statistics_Library
Problem Solving - 7 Tools_Basic Statistics_Library,SEVEN QUALITY CONTROL TOOLS: 12Q_Basic Statistics Quiz (Gemba),Assessment,1,What statistics are and how they can help us.,en-us,600,,80,Which form of productivity should lean thinking companies be most concerned with maximizing?,414,1,1,Cloud Security,Problem Solving - 7 Tools_Basic Statistics_Library
Problem Solving - 7 Tools_Basic Statistics_Library,SEVEN QUALITY CONTROL TOOLS: 12Q_Basic Statistics Quiz (Gemba),Assessment,1,What statistics are and how they can help us.,en-us,600,,80,A ____________ is a signal authorizing the production of items to replenish those consumed downstream.,419,1,1,Cloud Security,Problem Solving - 7 Tools_Basic Statistics_Library
Problem Solving - 7 Tools_Basic Statistics_Library,SEVEN QUALITY CONTROL TOOLS: 12Q_Basic Statistics Quiz (Gemba),Assessment,1,What statistics are and how they can help us.,en-us,600,,80,Calculating the number of cards to be used in a 2-Card Kanban System determines what? Please select all that apply.,423,1,1,Cloud Security,Problem Solving - 7 Tools_Basic Statistics_Library
Problem Solving - 7 Tools_Calculating Cp and Cpk_Library,SEVEN QUALITY CONTROL TOOLS: 19Q_11 Cp & Cpk Quiz (Gemba),Assessment,1,Quiz what you learned: Cp and Cpk and calculations.,en-us,600,,80,"Assuming an Average Daily Demand of 65 units, a Replenishment Lead Time of 5 days, a Safety Factor of 5%, and a Container Quantity of 15, how many Kanban Cards are required?",426,1,1,Cloud,Problem Solving - 7 Tools_Calculating Cp and Cpk_Library
Problem Solving - 7 Tools_Calculating Cp and Cpk_Library,SEVEN QUALITY CONTROL TOOLS: 19Q_11 Cp & Cpk Quiz (Gemba),Assessment,1,Quiz what you learned: Cp and Cpk and calculations.,en-us,600,,80,"Assuming an Average Daily Demand of 2000 units, a Replenishment Lead Time of 10 days, a Safety Factor of 5%, and a Container Quantity of 1000, how many Kanban Cards are required?",427,1,1,Cloud,Problem Solving - 7 Tools_Calculating Cp and Cpk_Library
Problem Solving - 7 Tools_Measures of Central Tendency_Library,SEVEN QUALITY CONTROL TOOLS: 13Q_Central Tendency Quiz (Gemba),Assessment,1,The 3 measures of central tendency and calculations.,en-us,600,,80,"When using a Signal Kanban System, a normal _____________ authorizes the preparation of the raw materials for that particular order.",429,1,1,Browsers & Operating Systems,Problem Solving - 7 Tools_Measures of Central Tendency_Library
Problem Solving - 7 Tools_Measures of Central Tendency_Library,SEVEN QUALITY CONTROL TOOLS: 13Q_Central Tendency Quiz (Gemba),Assessment,1,The 3 measures of central tendency and calculations.,en-us,600,,80,Another way to describe the concept of heijunka.,432,1,1,Browsers & Operating Systems,Problem Solving - 7 Tools_Measures of Central Tendency_Library
Problem Solving - 7 Tools_Measures of Central Tendency_Library,SEVEN QUALITY CONTROL TOOLS: 13Q_Central Tendency Quiz (Gemba),Assessment,1,The 3 measures of central tendency and calculations.,en-us,600,,80,The �Three Don�ts of Built In Quality� consist of (choose the best 3).,434,1,1,Browsers & Operating Systems,Problem Solving - 7 Tools_Measures of Central Tendency_Library
Problem Solving - 7 Tools_Measures of Central Tendency_Library,SEVEN QUALITY CONTROL TOOLS: 13Q_Central Tendency Quiz (Gemba),Assessment,1,The 3 measures of central tendency and calculations.,en-us,600,,80,Step 7 of the practical problem solving methodology is often called the _________ phase as we evaluate both the results of our countermeasure implementation and the process itself.,437,1,1,Browsers & Operating Systems,Problem Solving - 7 Tools_Measures of Central Tendency_Library
Problem Solving - 7 Tools_Measures of Central Tendency_Library,SEVEN QUALITY CONTROL TOOLS: 13Q_Central Tendency Quiz (Gemba),Assessment,1,The 3 measures of central tendency and calculations.,en-us,600,,80,What questions do we ask during the check phase of the problem solving methodology? Please select all that apply.,438,1,1,Browsers & Operating Systems,Problem Solving - 7 Tools_Measures of Central Tendency_Library
Problem Solving - 7 Tools_Measures of Dispersion_Library,SEVEN QUALITY CONTROL TOOLS: 14Q_Measures of Dispersion Quiz (Gemba),Assessment,1,Quiz what you learned: The 3 measures of dispersion and calculations.,en-us,600,,80,What should our reaction be when a bad process (or countermeasure) returns a bad result?,440,1,1,Communication Essentials,Problem Solving - 7 Tools_Measures of Dispersion_Library
Problem Solving - 7 Tools_Measures of Dispersion_Library,SEVEN QUALITY CONTROL TOOLS: 14Q_Measures of Dispersion Quiz (Gemba),Assessment,1,Quiz what you learned: The 3 measures of dispersion and calculations.,en-us,600,,80,"As we move into step 8 of the process, which is focused on standardizing success while learning from failures, we�re actually moving into the _________ phase.",442,1,1,Communication Essentials,Problem Solving - 7 Tools_Measures of Dispersion_Library
Problem Solving - 7 Tools_Measures of Dispersion_Library,SEVEN QUALITY CONTROL TOOLS: 14Q_Measures of Dispersion Quiz (Gemba),Assessment,1,Quiz what you learned: The 3 measures of dispersion and calculations.,en-us,600,,80,The Plan and Do phases of PDCA can be likened to what analogy?,444,1,1,Communication Essentials,Problem Solving - 7 Tools_Measures of Dispersion_Library
Problem Solving - 7 Tools_Measures of Dispersion_Library,SEVEN QUALITY CONTROL TOOLS: 14Q_Measures of Dispersion Quiz (Gemba),Assessment,1,Quiz what you learned: The 3 measures of dispersion and calculations.,en-us,600,,80,This words means to share success horizontally throughout the organization.,445,1,1,Communication Essentials,Problem Solving - 7 Tools_Measures of Dispersion_Library
Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,SEVEN QUALITY CONTROL TOOLS: 02Q_QC Tool 1: The Graph Quiz (Gemba),Assessment,1,"5 powerful graphs, what they are and when to use them.",en-us,600,,80,"Please select the three elements, or categories, of work.",447,1,1,Data Analysis,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library
Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,SEVEN QUALITY CONTROL TOOLS: 02Q_QC Tool 1: The Graph Quiz (Gemba),Assessment,1,"5 powerful graphs, what they are and when to use them.",en-us,600,,80,Reaching or straining to reach a tool is an example of what type of waste?,449,1,1,Data Analysis,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library
Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,SEVEN QUALITY CONTROL TOOLS: 02Q_QC Tool 1: The Graph Quiz (Gemba),Assessment,1,"5 powerful graphs, what they are and when to use them.",en-us,600,,80,Popularized the concept of �standing in the circle.�,451,1,1,Data Analysis,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library
Problem Solving - 7 Tools_QC Tool 1 The Graph_Library,SEVEN QUALITY CONTROL TOOLS: 02Q_QC Tool 1: The Graph Quiz (Gemba),Assessment,1,"5 powerful graphs, what they are and when to use them.",en-us,600,,80,Pokayoke is often referred to as this.,453,1,1,Data Analysis,Problem Solving - 7 Tools_QC Tool 1 The Graph_Library
Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,SEVEN QUALITY CONTROL TOOLS: 08Q_QC Tool 2: Check Sheet Quiz (Gemba),Assessment,1,Quiz what you learned: A simple and powerful leveraging tool.,en-us,600,,80,"Given an average demand per day of 525 pieces, a lead-time to replenish this stock of 4 days, 2 standard deviations of demand history is 20%, and the max shortfall due to internal inefficiencies is 10%, how much safety stock is needed? See �Inventory� module if you need to review.",455,1,1,Certifications,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library
Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,SEVEN QUALITY CONTROL TOOLS: 08Q_QC Tool 2: Check Sheet Quiz (Gemba),Assessment,1,Quiz what you learned: A simple and powerful leveraging tool.,en-us,600,,80,The waste of processing generally stems from the lack of understanding what?,456,1,1,Certifications,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library
Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library,SEVEN QUALITY CONTROL TOOLS: 08Q_QC Tool 2: Check Sheet Quiz (Gemba),Assessment,1,Quiz what you learned: A simple and powerful leveraging tool.,en-us,600,,80,Which is not an example of processing waste?,457,1,1,Certifications,Problem Solving - 7 Tools_QC Tool 2: The Check Sheet_Library
Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,SEVEN QUALITY CONTROL TOOLS: 09Q_QC Tool 3: Pareto Chart Quiz (Gemba),Assessment,1,The history and application of the single most important problem solving tool available.,en-us,600,,80,Is the word that describes production leveling or production smoothing.,458,1,1,Core Knowledge,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library
Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,SEVEN QUALITY CONTROL TOOLS: 09Q_QC Tool 3: Pareto Chart Quiz (Gemba),Assessment,1,The history and application of the single most important problem solving tool available.,en-us,600,,80,Motion is any movement of people that does not add __________ to the product.,459,1,1,Core Knowledge,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library
Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,SEVEN QUALITY CONTROL TOOLS: 09Q_QC Tool 3: Pareto Chart Quiz (Gemba),Assessment,1,The history and application of the single most important problem solving tool available.,en-us,600,,80,Wasted motion often leads to what. Select all that apply.,460,1,1,Core Knowledge,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library
Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,SEVEN QUALITY CONTROL TOOLS: 09Q_QC Tool 3: Pareto Chart Quiz (Gemba),Assessment,1,The history and application of the single most important problem solving tool available.,en-us,600,,80,Overproduction is often referred to as the ____________ of all wastes.,462,1,1,Core Knowledge,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library
Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library,SEVEN QUALITY CONTROL TOOLS: 09Q_QC Tool 3: Pareto Chart Quiz (Gemba),Assessment,1,The history and application of the single most important problem solving tool available.,en-us,600,,80,Sometimes called the 8th waste.,463,1,1,Core Knowledge,Problem Solving - 7 Tools_QC Tool 3: The Pareto Chart_Library
Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,Seven Quality Control Tools: 11Q_QC Tool 4: Cause and Effect Quiz (Gemba),Assessment,1,The Fishbone and the Cause & Effect Diagram.,en-us,600,,80,The Kanban system was developed by _________ of the Toyota Motor Corporation.,465,1,1,Communications Skills,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library
Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,Seven Quality Control Tools: 11Q_QC Tool 4: Cause and Effect Quiz (Gemba),Assessment,1,The Fishbone and the Cause & Effect Diagram.,en-us,600,,80,What are functions of Kanban? Please select all that apply.,467,1,1,Communications Skills,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library
Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,Seven Quality Control Tools: 11Q_QC Tool 4: Cause and Effect Quiz (Gemba),Assessment,1,The Fishbone and the Cause & Effect Diagram.,en-us,600,,80,What is the first goal of the Six Sigma Methodology?,474,1,1,Communications Skills,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library
Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,Seven Quality Control Tools: 11Q_QC Tool 4: Cause and Effect Quiz (Gemba),Assessment,1,The Fishbone and the Cause & Effect Diagram.,en-us,600,,80,What is the ultimate goal in a Six Sigma improvement?,475,1,1,Communications Skills,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library
Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library,Seven Quality Control Tools: 11Q_QC Tool 4: Cause and Effect Quiz (Gemba),Assessment,1,The Fishbone and the Cause & Effect Diagram.,en-us,600,,80,There are three key holders of quality. They include:,476,1,1,Communications Skills,Problem Solving - 7 Tools_QC Tool 4: The Cause & Effect Diagram_Library
Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,SEVEN QUALITY CONTROL TOOLS: 16Q_QC Tool 5: Scatter Diagram Quiz (Gemba),Assessment,1,Quiz what you learned: The Scatter Diagram and how to create one.,en-us,600,,80,The most important part of the entire process is:,477,1,1,Cisco WebEx,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library
Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,SEVEN QUALITY CONTROL TOOLS: 16Q_QC Tool 5: Scatter Diagram Quiz (Gemba),Assessment,1,Quiz what you learned: The Scatter Diagram and how to create one.,en-us,600,,80,"The ultimate object is to create a six sigma organization that's processes and systems are as close to perfect as possible, which is:",480,1,1,Cisco WebEx,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library
Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library,SEVEN QUALITY CONTROL TOOLS: 16Q_QC Tool 5: Scatter Diagram Quiz (Gemba),Assessment,1,Quiz what you learned: The Scatter Diagram and how to create one.,en-us,600,,80,The AGGNAI Apprentices are working on a White Belt Six Sigma project. Who would be considered as the sponsor of this project?,483,1,1,Cisco WebEx,Problem Solving - 7 Tools_QC Tool 5: The Scatter Diagram_Library
